id,text,main_emotion,self_report_anger,self_report_fear,self_report_sadness,encoder_anger,encoder_fear,encoder_sadness,nli_anger,nli_fear,nli_sadness,decoder_anger,decoder_fear,decoder_sadness,decoder_reasoning,decoder_raw
77,"I feel anger at the people who are not listening to what the government are saying , not listening to the lockdown rules,  Risking not there own but everyone’s else’s lives. The government should the exercise once a day rule as people are using it as an excuse to do what they please. It angers me knowing without everyone pulling together we may never get over this and we will lose even more life’s.
The nhs are risking there life’s everyday and to see so many selfish people not listening is upsetting and disgusting.",fear,6,9,9,0.1796446144580841,0.01317561324685812,0.06687701493501663,0.9999231100082397,0.004764452110975981,9.35104617383331e-05,True,False,False,"The text expresses strong negative emotions towards those who ignore government advice during a pandemic, feeling angry about the situation.","```json
{
  ""anger"": true,
  ""fear"": false,
  ""sadness"": false,
  ""reasoning"": ""The text expresses strong negative emotions towards those who ignore government advice during a pandemic, feeling angry about the situation.""
}
```"
78,"Anxiety about what the future holds for society and the economy. Sadness for all the lives lost and fear of how many more there will be.

I feel stressed, worried, lonely and isolated. I also feel utter disgust at those flouting lockdown and purring lives at risk, as well as compromising the NHS and the work they do to keep us safe

I a concerned about the government not doing enough to force social distancing measures and that by not acting, or whether they have indeed already left it too late, that our death figures will continue to rise. I am thankful that the UK government has put financial measures in place to support people and jobs, however. 

",fear,4,9,9,0.004256876185536385,0.17920710146427155,0.4830489158630371,0.4033905863761902,0.9997838735580444,0.9336731433868408,False,True,True,"The text expresses concern, worry, anxiety, and sadness regarding societal issues such as economic downturns, loss of life, and government actions. It does not contain overt expressions of anger.","```json
{
  ""anger"": false,
  ""fear"": true,
  ""sadness"": true,
  ""reasoning"": ""The text expresses concern, worry, anxiety, and sadness regarding societal issues such as economic downturns, loss of life, and government actions. It does not contain overt expressions of anger.""
}
```"
79,"I am terrified of my family being ill.  I feel total despair and cannot see the end of this situation.  I am so sad that I cannot travel as that is my passion.  I watch in horror as Trump spouts his insane ramblings putting peoples lives in danger.  The uk government is just as bad, they want the old and ill to die so they don't have to pay as much in benefits.  The true situation in hospitals is being kept from the public and key workers are being put at risk by not being given the correct protective equipment",fear,9,9,9,0.00988851673901081,0.5451773405075073,0.4104999005794525,0.04629190266132355,0.9998957514762878,0.0035936024505645037,False,True,True,"The text expresses deep concern and distress about various negative situations, including illness within one's family, personal fears related to health issues, and political concerns such as Trump's rhetoric and UK government policies affecting vulnerable populations. There is no significant expression of anger or fear.","```json
{""anger"": false, ""fear"": true, ""sadness"": true, ""reasoning"": ""The text expresses deep concern and distress about various negative situations, including illness within one's family, personal fears related to health issues, and political concerns such as Trump's rhetoric and UK government policies affecting vulnerable populations. There is no significant expression of anger or fear.""}
```"
80,"Feel worried and scared for the future. It's good that the numbers are going down, but don't understand how we can then go back to normal without it returning? Feel I need to do more to help as I have been furloughed so have the time but then I also lack in motivation with just doing things at home. But that is not new for me. I feel lucky that we have a garden to go in and feel bad for those confined to small spaces and those on their own. 
Fingers crossed the numbers continue to go down and we can overcome this.",fear,2,7,5,0.004816323518753052,0.33225712180137634,0.07737886905670166,5.3700681746704504e-05,0.9997125864028931,0.8330531120300293,False,True,False,"The text expresses worry about the future and fear of returning to normal life, indicating concern and anxiety.","```json
{""anger"":false,""fear"":true,""sadness"":false,""reasoning"":""The text expresses worry about the future and fear of returning to normal life, indicating concern and anxiety.""}
```"
81,"Since the corona situation, I've been feeling down and more lazier than usual. I'm worried because I have older parents and I'm concered that I will spread the virus to them if I get it. I'm sad because I am not able to be at college to do my work, I am not able to see my wonderful teachers and friends, it is my last year at college so I will probably never see them again. Only one good outcome of this is less people on the streets, it is almost empty. In London, streets would usually be overcrowded which is not good for anti social people like me, but now I can go wonder and get essential items without much people gathering. ",fear,1,2,1,0.0038537797518074512,0.02062821201980114,0.7383188009262085,6.709225272061303e-05,0.9904590845108032,0.9997299909591675,False,True,True,"The text expresses concern about spreading the virus to elderly family members, worry about missing out on college experiences, and sadness over being unable to attend classes and interact with peers. The overall tone reflects negative emotions related to health concerns and missed opportunities.","```json
{""anger"": false, ""fear"": true, ""sadness"": true, ""reasoning"": ""The text expresses concern about spreading the virus to elderly family members, worry about missing out on college experiences, and sadness over being unable to attend classes and interact with peers. The overall tone reflects negative emotions related to health concerns and missed opportunities.""}
```"
82,"It is a very strange situation and the social isolation is starting to affect everyone. I am having difficulties adjusting to this new way of life and it makes me wishful and impatient. I am not feeling scared or very worried, although my heart goes out for the people affected.
I think it is more difficult for the elderly as they are not so used to using technology in their every day life. But young people are feeling it as well.
When you go for a walk, there is this new phenomenon called """"""""""""""""The corona virus greeting"""""""""""""""" - everybody steps away from each other and then smiles.
",sadness,2,2,7,0.0017195147229358554,0.004425210878252983,0.4110683798789978,0.002895213896408677,0.001806685235351324,0.9189906120300293,False,False,False,"The text does not express any strong emotions such as anger, fear, or sadness. It describes feelings of difficulty adapting to changes due to social isolation but does not convey negative emotions like those mentioned.","```json
{""anger"":false,""fear"":false,""sadness"":false,""reasoning"":""The text does not express any strong emotions such as anger, fear, or sadness. It describes feelings of difficulty adapting to changes due to social isolation but does not convey negative emotions like those mentioned.""}
```"
83,"Terrified for my family and friends. Worried about the whole financial situation and how we will cope. Fearful for the future in general! Worries about how everyone will recover from the whole corona efforts as its so bloody scary. It has caused me so much anxiety and  worry  and fear and general panic. I hate thinking about corona and i am so fed up of seeing it all over the news, facebook, and all social media. It is complete scaremongering.  People need to stay home and they are utterly stupid when they dont.",fear,8,9,7,0.016364211216568947,0.70833420753479,0.043981149792671204,0.967100977897644,0.9999054074287415,0.0002611903182696551,False,True,False,The text expresses concern and worry but does not contain strong negative emotions like anger or sadness.,"```json
{""anger"": false, ""fear"": true, ""sadness"": false, ""reasoning"": ""The text expresses concern and worry but does not contain strong negative emotions like anger or sadness.""}
```"
84,"At this moment in time, I feel I am in a fairly good position compared to the majority of the UK, for which I am grateful. As I work in a psychiatric hospital and continue to go to work daily, not too much has changed in regards to my income, routine, interaction with others. However, I have seen the effects of Coronavirus within my hospital and via the news. Seeing the devastating effects it has had on others has left me feeling very sad and wishing I could do more. I’m not anxious, or fearful per se, as I am confident we will be able to overcome this and gradually return to normal. It’s been really lovely to see the nation come together in such a difficult time and there is a real sense of community. ",sadness,2,3,5,0.003110536839812994,0.003231006907299161,0.31820693612098694,0.0001163729903055355,0.0014269596431404352,0.9764007329940796,False,False,True,"The text does not express any strong negative emotions like anger or fear; instead, it conveys feelings of gratitude, sadness, and hopefulness about overcoming the situation.","```json
{""anger"": false, ""fear"": false, ""sadness"": true, ""reasoning"": ""The text does not express any strong negative emotions like anger or fear; instead, it conveys feelings of gratitude, sadness, and hopefulness about overcoming the situation.""}
```"
85,"I feel anger because I am a key worker and I have to be at work every day risking my health. Then people who should stay at home are outside having good time. Running every day, on bikes with families and every day I see them shopping (example they came just for one banana every day-idiots). It is to hard for them to stay at home and they have paid for that- extra holiday.  if I have a chance to stay at home I would stay. For me them people should pay for that behaviour.  If people are not gonna listen every advise by nhs it will be long time it will finish. Only thing I am asking is STAY HOME ",anger,9,5,1,0.321603387594223,0.0011626475024968386,0.00966117437928915,0.9998458623886108,0.00020105745352339,6.788305472582579e-05,True,False,False,"The user expresses strong negative emotions towards those who do not follow public health advice, indicating frustration and anger.","```json
{
  ""anger"": true,
  ""fear"": false,
  ""sadness"": false,
  ""reasoning"": ""The user expresses strong negative emotions towards those who do not follow public health advice, indicating frustration and anger.""
}
```"
86,"I feel sad with regards to some news (colleague's death, mental health issues of peers and others); but I also feel very lucky as I can work from home - and not everyone has this opportunity. At the same time I feel a little tired of feeling lucky this way...
I also had some good news with respect to my job, so I feel a little guilty relatively to the others. I also feel powerless to help, as I do not have any relevant skills & thus I'm not useful right now. This is a silly feeling, as it doesn't help anyone; at the same time it's not actually strong enough to prompt me to do more than just a few donations and gift vouchers. 
I also feel rather sad about my friends, who are in a worse position. I feel entirely blessed with my partner - but again, I'm lucky & not everyone is. 
So, overall, it's a mix of feeling sad & damn lucky - and sad that one needs to feel lucky that way. ",sadness,7,3,8,0.004687269683927298,0.0014069041935727,0.7341554164886475,9.723513358039781e-05,0.00023050670279189944,0.9996593594551086,False,False,True,"The text expresses mixed emotions including feelings of sadness due to personal circumstances and luck, as well as happiness related to job-related news.","```json
{
  ""anger"": false,
  ""fear"": false,
  ""sadness"": true,
  ""reasoning"": ""The text expresses mixed emotions including feelings of sadness due to personal circumstances and luck, as well as happiness related to job-related news.""
}
```"
87,I feel very afraid and frustrated with how some aren’t taking it seriously. A colleague has died from this and it all changes when it’s someone you know. Also when you are not an essential worker or a key worker and told that but are made to go into work travelling on tube it’s very stressful. I feel like my brain can’t comprehend what is happening around me. I worry for my family and friends. I Struggle with anxiety anyway and this is just crazy. Thankfully I can sleep but I find every day exhausting. I feel very very scared and worried.,sadness,7,8,9,0.005755016580224037,0.640424370765686,0.06676484644412994,0.2721695899963379,0.9997756481170654,0.0003541936748661101,False,True,True,"The text expresses feelings of fear, frustration, and sadness due to personal loss and stress related to mandatory workplace travel during a pandemic.","```json
{
  ""anger"": false,
  ""fear"": true,
  ""sadness"": true,
  ""reasoning"": ""The text expresses feelings of fear, frustration, and sadness due to personal loss and stress related to mandatory workplace travel during a pandemic.""
}
```"
88,At the moment i am a bit worried for my family and friends. I feel a bit sorry for my children who have had their normal freedom and routine messed about. I also feel very hopeful that as long as we all do our part then we can get through this till a time a vaccine can be made to protect or find a drug to help heal the worse affected people. I feel across the world a lot of countries are started to turn the tide on this virus which does make me hopeful we can do the basics to get this under control. I do also feel very lucky to live in a country with.a good health system as well which can open a new hospital in 9 days and have all the bits we need to try and help save people.,sadness,1,3,6,0.002436754759401083,0.013193126767873764,0.1193603053689003,4.3829644710058346e-05,0.9993040561676025,0.9241418242454529,False,True,False,"The text expresses concern and hopefulness regarding the current situation with the virus, indicating a mix of worry and optimism without showing significant expressions of anger or sadness.","```json
{""anger"": false, ""fear"": true, ""sadness"": false, ""reasoning"": ""The text expresses concern and hopefulness regarding the current situation with the virus, indicating a mix of worry and optimism without showing significant expressions of anger or sadness.""}
```"
89,"I'm angry because we are being lied to there is no Covid-19.  5G is dangerous ask Lloyds of London they won't insure 5G. This is a globalist conspiracy against the people of the world. 
Vitamin C will cure most if not all of the so called Corona virus cases go to www.doctoryourself.com and read about vitamin C intravenous, intramuscular and oral applications. Read the dosage information it works I stopped bleeding from my bladder in around four hours using Vitamin C when antibiotics take 36-42 hours to do the same thing. Vitamin C would help the underlying ailments of Corona virus cases.  I'm sick of being lied to by the politicians, corrupt scientists like Neil Ferguson looking for funding etc - who should be jailed - big pharma, idiot economists, the bank of England, the Federal Reserve, the list goes on. There is no pandemic just a massive lie.  The BBC shows coffins/body bags but not the contents and no proof of cause of death.  There are many ailments that cause our cells to excrete exosomes that cause us to feel unwell as our bodies remove them. No virus jumped from a bat to a human. Wahun was blanketed in 5G antenna. Go and read Arthur Firstenberg's book the 'Invisible Rainbow' about the effects of increases in electrical radiation on the cells of the human body - it takes six months for the damage to manifest itself and for people to become sick - it's not a virus!",anger,9,9,9,0.20595811307430267,0.004155174363404512,0.0190183874219656,0.9998103380203247,0.03704717010259628,0.00014091856428422034,True,False,False,"The text expresses strong negative emotions towards political figures, scientific institutions, and corporate entities, indicating anger rather than fear or sadness.","```json
{""anger"": true, ""fear"": false, ""sadness"": false, ""reasoning"": ""The text expresses strong negative emotions towards political figures, scientific institutions, and corporate entities, indicating anger rather than fear or sadness.""}
```"
90,"I am angry that others are not listening to the government’s advise as they are going outside still and meeting in large groups. I feel slightly anxious that me/my family will get the virus as we still have to go outside to get essential things but that exposes us to the possibility of catching it. I’m stressed also because even though I am at home I am getting a lot more uni work than usual to do, which still has to be handed in by the same deadline. When I don’t have any work to do I am relaxed and happier because I get to spend time interacting my family and FaceTiming family not with me so I still get to keep in touch with them.",anger,8,7,1,0.012430363334715366,0.06302224099636078,0.05841231346130371,0.9951041340827942,0.9972208142280579,9.242113446816802e-05,True,True,False,The text expresses anger about people ignoring government advice and continuing activities despite health advisories. It also mentions anxiety about contracting the virus due to continued exposure while staying indoors. The text does not express sadness.,"```json
{
  ""anger"": true,
  ""fear"": true,
  ""sadness"": false,
  ""reasoning"": ""The text expresses anger about people ignoring government advice and continuing activities despite health advisories. It also mentions anxiety about contracting the virus due to continued exposure while staying indoors. The text does not express sadness.""
}
```"
91,"Extremely anxious and worried. 
All the news and media reports are constantly how bad it is and how much worse it’s getting. They never report fairly and just try to sensationalise things.  I constantly feel in a state of panic. I normally suffer from health anxiety so for me a global pandemic is the worst possible thing that could be happening
I am extremely worried about catching it, and worried how we will get out of the lockdown. The government aren’t being strict enough - flights are landing into the uk with no checks and people are gathering in parks. I feel anger towards these people, and also towards the Chinese as they are responsible ",fear,7,9,6,0.012348213233053684,0.4954012632369995,0.06114828959107399,0.8613633513450623,0.9998893737792969,0.0002868540759664029,True,True,False,"The user expresses strong negative emotions such as worry, anger, and frustration towards various aspects including the media's reporting, government policies, and others' actions during a global pandemic.","```json
{""anger"": true, ""fear"": true, ""sadness"": false, ""reasoning"": ""The user expresses strong negative emotions such as worry, anger, and frustration towards various aspects including the media's reporting, government policies, and others' actions during a global pandemic.""}
```"
92,Sadness in general for the effect that it has on the country and it’s more vulnerable population who are suffering the most and dying as well as frustration for those not adiding by the rules and regulations set out but pride for all the key essential workers who are working tirelessly to look after everyone effected in the most desperate conditions - fearful for where the country will be once this has passed and the long lasting effect it will have on our future generations and anxious for our more vulnerable loved ones who we are having to distance ourselves from and missing out on key moments with family and friends,sadness,3,2,5,0.005123508162796497,0.091697096824646,0.7340409755706787,0.00014883848780300468,0.8720752596855164,0.9996736645698547,False,True,True,"The text expresses sadness about the impact of the situation on the country's vulnerable population, fear regarding the future effects on future generations, and anxiety over the separation from loved ones due to social distancing measures.","```json
{""anger"": false, ""fear"": true, ""sadness"": true, ""reasoning"": ""The text expresses sadness about the impact of the situation on the country's vulnerable population, fear regarding the future effects on future generations, and anxiety over the separation from loved ones due to social distancing measures.""}
```"
93,To be honest i am a little bit worried about the whole situation as i have 2 young kids who I worry about daily don’t want none of this to affect them. Makes me question the world I brought them into. I also worry for my family and loved ones and wondering if they are ok and following the precautions. But i am staying in doors and communicating with family and friends and checking up on everyone that I know via social media. I am a very care free person in general and try not to make things bother me so I’m trying to not let it get to me and just follow what MR JOHNSON has has stated regarding lock down procedures.,sadness,7,9,9,0.0026374701410531998,0.08887874335050583,0.07722403854131699,8.682210318511352e-05,0.9998756647109985,0.2836821675300598,False,True,False,"The text expresses concern and worry but does not show signs of anger or sadness. The speaker is concerned about their children's safety, worries about others, and follows government guidelines without showing distress.","```json
{""anger"":false,""fear"":true,""sadness"":false,""reasoning"":""The text expresses concern and worry but does not show signs of anger or sadness. The speaker is concerned about their children's safety, worries about others, and follows government guidelines without showing distress.""}
```"
94,"I don't feel as scared as I did a couple of weeks ago. I don't think it will be as bad as predicted in the UK, and I think the daily deaths will peak very soon, if they haven't already. I feel sad and worried about Boris Johnson being admitted to hospital. I feel a bit fed up and frustrated about lockdown. I'm worried that we'll soon be told we can't go out to exercise, as that's the thing making me feel normal at the moment. I'm still slightly worried and anxious about the health of my family members (if they were to catch the virus), although I'm less worried that they'll catch it than I was a week or two ago. I'm sad I probably won't be able to go on holiday this year.",sadness,2,4,6,0.004435238894075155,0.07236184924840927,0.5116211771965027,0.009072806686162949,0.9791756272315979,0.8771615028381348,False,True,True,"The text expresses feelings of concern, worry, and anxiety regarding various aspects such as health risks, government policies, personal well-being, and future plans. There is no significant indication of anger or fear.","```json
{""anger"": false, ""fear"": true, ""sadness"": true, ""reasoning"": ""The text expresses feelings of concern, worry, and anxiety regarding various aspects such as health risks, government policies, personal well-being, and future plans. There is no significant indication of anger or fear.""}
```"
95,"I'm resigned to living like this for the foreseeable future and just hoping that everyone I know survives. The number of deaths has gone over 5,000 in the UK today which is horrible for all those whose family and friends have died; I wonder what the aftereffects of all this suffering will be and whether anything is ever going to be the same again. I've been round to my neighbours checking that they are all alright today and so far so good but I just wonder how long it will be before one of them becomes unwell. I'm impatient with being cooped up at times but then I think, what if, and just put up with it.",sadness,2,1,6,0.004425332881510258,0.6213672161102295,0.26153436303138733,0.004022909794002771,0.8354835510253906,0.999511182308197,False,True,True,"The text expresses concern about the ongoing situation, including death tolls and uncertainty about the future, indicating fear and sadness.","```json
{""anger"": false, ""fear"": true, ""sadness"": true, ""reasoning"": ""The text expresses concern about the ongoing situation, including death tolls and uncertainty about the future, indicating fear and sadness.""}
```"
96,"I feel the correct measures have been taken to prevent the spread of Corona however I'm very, very bored with being stuck inside all day every day. I have coursework to do but I don't have the motivation or desire to do it, my course is practical and online learning isn't effective because I learn more in a classroom environment. I go for a walk every so often but I don't like walking. 
I spend most of the day watching Netflix and going on the Xbox but I eventually get bored and watch Youtube on my laptop and sometimes I just go back to bed and wake up a midnight and binge watch Netflix again till 4 in the morning and go back to sleep to wake up again at 1 pm, just to do the process all over again.
Each day is the same but if It prevents the situation from getting worse then I'm at peace with staying inside.",sadness,1,1,6,0.007513994351029396,0.0007999135996215045,0.016749225556850433,7.003774226177484e-05,0.0015247863484546542,0.17147701978683472,False,False,True,"The text expresses boredom and dissatisfaction with the current situation due to confinement, lack of motivation, and preference for sedentary activities such as watching TV and sleeping. There is no indication of anger, fear, or sadness.","```json
{
  ""anger"": false,
  ""fear"": false,
  ""sadness"": true,
  ""reasoning"": ""The text expresses boredom and dissatisfaction with the current situation due to confinement, lack of motivation, and preference for sedentary activities such as watching TV and sleeping. There is no indication of anger, fear, or sadness.""
}
```"
97,"Mostly feeling fed up.  Not being able to go to work and not sure if there will be work after it. 
My partner was showing all signs of the virus so we self-isolated before being told. I never had any symptoms at all. So now, we're thinking did she have it or not. Testing shouldn't be so hard to sort out.
I do think now the knock-on effect will be that funding for research might be pushed to the forefront now its affected the rich and the trade in wildlife be frowned upon.  Feeling ill not being able to go out for exercise.  ",anger,4,1,2,0.0038794721476733685,0.009674149565398693,0.12993228435516357,0.00817206408828497,0.4326625466346741,0.9918279647827148,False,True,False,The text does not express strong negative emotions such as anger or sadness but rather focuses on personal concerns and thoughts about future events and potential impacts.,"```json
{""anger"": false, ""fear"": true, ""sadness"": false, ""reasoning"": ""The text does not express strong negative emotions such as anger or sadness but rather focuses on personal concerns and thoughts about future events and potential impacts.""}
```"
98,"As someone who works for the NHS and lives alone in a town where I know very few people I'm scared. My Mother lives 80 miles away and at the age of 87 could be terribly affected by this disease should she catch it. I worry her social situation, she also lives alone, will contribute to a decline in cognitive function. although living in an urban environment outside of Birmingham she has few people who can shop for her and she has no method of communication where she can in interact with anyone visually eg facetime. ",fear,2,8,7,0.003097537439316511,0.515101969242096,0.23237068951129913,4.085384716745466e-05,0.9998766183853149,0.006850480102002621,False,True,True,"The text expresses concern about the potential impact on the narrator's mother due to isolation and lack of support, indicating both fear and sadness.","```json
{
  ""anger"": false,
  ""fear"": true,
  ""sadness"": true,
  ""reasoning"": ""The text expresses concern about the potential impact on the narrator's mother due to isolation and lack of support, indicating both fear and sadness.""
}
```"
99,"It is a very worrying time, as there are many shortages in shops and it’s becoming increasingly difficult to get essential items. It’s also very concerning how rapidly the number of cases and number of people dying from coronavirus each day is increasing, despite being under lockdown. I hope that tougher measures can help to get the situation under control, in order to help protect those most vulnerable. It is also worrying that frontline workers have not got the essential equipment needed to look after those suffering, as they are risking themselves to help save lives, which I hope can be improved soon.",fear,7,9,9,0.002701957244426012,0.17497526109218597,0.10447993874549866,0.0021198310423642397,0.9998841285705566,0.81967693567276,False,True,False,"The text expresses concern about shortages, rising numbers of cases, and lack of protective equipment for frontline workers, but does not show signs of anger or sadness.","```json
{
  ""anger"": false,
  ""fear"": true,
  ""sadness"": false,
  ""reasoning"": ""The text expresses concern about shortages, rising numbers of cases, and lack of protective equipment for frontline workers, but does not show signs of anger or sadness.""
}
```"
100,I am vunerable been told i have to stay home for 12 weeks i already suffer anxiety and panick attacks so im very afraid also brought on with continues cleaning continues washing my hands now an obsession. Although i will do all that is asked of me stay home etc im worried for my family friends and am crying most days . I am also very angry that i cant order the shopping i need i dont want family to go out incase they get sick and finally got order and there was no essentials left. IT SEEMS THAT NOTHING IS GETTING DONE BY THE GOVERMENT AND IM VERY WORRIED THAT THEY HAVE JUST LEFT US ALL TO IT NO DIRECTION AT ALL PLUS THEY LEFT EVERYTHING TO LATE,fear,5,9,9,0.013998966664075851,0.6843098402023315,0.10058904439210892,0.9860845804214478,0.9999016523361206,0.9561454653739929,True,True,True,"The text expresses strong emotions including anger at not being able to order groceries, fear about the situation affecting loved ones, and sadness due to ongoing anxiety and panic attacks.","```json
{
  ""anger"": true,
  ""fear"": true,
  ""sadness"": true,
  ""reasoning"": ""The text expresses strong emotions including anger at not being able to order groceries, fear about the situation affecting loved ones, and sadness due to ongoing anxiety and panic attacks.""
}
```"
101,I am very worried for my daughter my family and my friends. I'm worried about running out of food because I haven't been stockpiling. The shops are scary and frightening so I am running low on lots of basic food. I miss working. I'm worried about running out of money and losing my house. I'm also worried about when this is going to end if it's going to keep on for ages. I dread seeing the death toll every day incase its higher than yesterday. The death toll shows people as statistics instead of the people they were. Its dehumanising.,fear,6,9,7,0.0042996881529688835,0.6249967217445374,0.11594502627849579,0.0003029734070878476,0.9998915791511536,0.9909096360206604,False,True,True,"The text expresses significant worry and anxiety about various aspects including financial stability, health concerns, and societal impacts due to the pandemic. There is an underlying tone of fear regarding the future and the impact on loved ones.","```json
{""anger"": false, ""fear"": true, ""sadness"": true, ""reasoning"": ""The text expresses significant worry and anxiety about various aspects including financial stability, health concerns, and societal impacts due to the pandemic. There is an underlying tone of fear regarding the future and the impact on loved ones.""}
```"
102,"I’m frustrated and sad that we’re locked down and can’t see family and partners. I’m tired of working from home and stressed out at my job as a social worker because I feel I can’t do my job properly. 
I’m constantly worried about my family, especially my elderly grandparents. I’m annoyed my holidays have been cancelled. 
I’m furious at whoever started this pandemic and I’m confused as to how it started. 
I’ve got constant headaches and nausea over this situation and frustrated that some world leaders are not doing enough to protect people. I’m absolutely furious at the idiots that are still going out like there isn’t a lock down because they are stupid and selfish!",sadness,8,9,9,0.14913684129714966,0.01516488753259182,0.11324935406446457,0.9998607039451599,0.7931860685348511,0.0026470981538295746,True,True,True,"['The text contains multiple expressions of frustration, anger towards lockdown measures, work conditions, and leadership.', 'There is also mention of sadness due to being unable to see family and partners, worrying about health issues, and feeling overwhelmed by the pandemic.', 'Fear is expressed regarding the cancellation of holidays and the ongoing stress and anxiety caused by the pandemic.']","```json
{
  ""anger"": true,
  ""fear"": true,
  ""sadness"": true,
  ""reasoning"": [
    ""The text contains multiple expressions of frustration, anger towards lockdown measures, work conditions, and leadership."",
    ""There is also mention of sadness due to being unable to see family and partners, worrying about health issues, and feeling overwhelmed by the pandemic."",
    ""Fear is expressed regarding the cancellation of holidays and the ongoing stress and anxiety caused by the pandemic.""
  ]
}
```"
103,"Watching the tv and seeing pictures of people on ventilators in hospital etc is very worrying and people die without their family around them its so sad :-(

i'm already a germ freak so this virus is making me ten times worse as I feel everything that comes into the house is contaminated so I'm having to spray everything with anti bacterial spray

i certainly don't want to die like that and then to some health care workers who live on my street flouting the rules is a disgrace

I am also angry at some of my neighbours who don't seem to be taking this seriously and are still having visitors",anger,9,5,9,0.0430135540664196,0.030865468084812164,0.47274503111839294,0.9930288791656494,0.9996317028999329,0.24562744796276093,True,True,False,The user expresses strong negative emotions including anger towards neighbors not following guidelines and healthcare workers disregarding rules.,"```json
{
  ""anger"": true,
  ""fear"": true,
  ""sadness"": false,
  ""reasoning"": ""The user expresses strong negative emotions including anger towards neighbors not following guidelines and healthcare workers disregarding rules.""
}
```"
104,"I feel that we are in a very delicate situation right now. The pandemic is really hitting hard in most parts of the world. I fear for my family, where some of my relatives don't have a choice but to continue working. They are at high risk of contracting the virus. This makes me feel fearful half of the time. 

Personally, with the UK going in lockdown, it is the correct decision, but I do feel a little trapped and lonely right now. I feel that I can't escape my home and I hope this changes soon.

Moreover, we're financially unstable as I'm not currently working and haven't been on furlough (up until today).   ",fear,2,7,4,0.0030279618222266436,0.6468292474746704,0.09001436084508896,5.497407983057201e-05,0.9999104738235474,0.9106249213218689,False,True,True,"The text expresses feelings of vulnerability due to the pandemic's impact on personal safety and financial stability, indicating both fear and sadness.","```json
{
  ""anger"": false,
  ""fear"": true,
  ""sadness"": true,
  ""reasoning"": ""The text expresses feelings of vulnerability due to the pandemic's impact on personal safety and financial stability, indicating both fear and sadness.""
}
```"
105,"I am concerned for the ill and especially the vulnerable who may suffer in the future. I am also sad about the poor government preperation and response to the pandemic - I believe that its effects in the UK would be less had preventative actions been taken.

I also think the media response has been somewhat mixed. While it is indeed sad that the Prime Minister is in hospital suffering with the corona virus, he and his government have consistently damaged the NHS's ability to act correctly and his own lacklustre leadership has only cemented this. His """"""""""""""""herd immunity"""""""""""""""" strategy all of a sudden doesn't seem so smart when he and his ministers realise their wealth and power doesn't put them above the rest of the herd, does it?",sadness,2,3,4,0.005844555329531431,0.0051947543397545815,0.7979354858398438,0.0006154272705316544,0.9995353817939758,0.9959613680839539,False,True,True,"The text expresses concern for vulnerable populations, sadness over government preparation and response to the pandemic, and fear regarding the impact on the NHS and the Prime Minister's leadership style.","```json
{""anger"": false, ""fear"": true, ""sadness"": true, ""reasoning"": ""The text expresses concern for vulnerable populations, sadness over government preparation and response to the pandemic, and fear regarding the impact on the NHS and the Prime Minister's leadership style.""}
```"
106,"I feel frustrated as cannot see loved ones who are not in my household. I am worried about my family and friends contracting the virus and becoming seriously I'll from it. I regularly have nightmare about feeling chlostraphobic and loved ones dying which doesnt help. I feel like I need exercise to get me through this, especially with working from home. It is also hard when others around me are all off work being furloughed, but I still need to do my work. I feel like I am becoming obsessed with watching the news. Uneasy, unknown, agitated. Wondering when this will all end
",fear,2,5,2,0.009381022304296494,0.08309652656316757,0.18805785477161407,0.9268352389335632,0.9932156801223755,0.0003632986918091774,False,True,True,"The text expresses feelings of frustration due to isolation, worry about health risks, anxiety over potential death, obsession with news, and difficulty balancing work and personal life during the pandemic.","```json
{""anger"": false, ""fear"": true, ""sadness"": true, ""reasoning"": ""The text expresses feelings of frustration due to isolation, worry about health risks, anxiety over potential death, obsession with news, and difficulty balancing work and personal life during the pandemic.""}
```"
107,"Sad. I feel so sad about the loss of life right around the world. I'm sad about the folk who flout the rules and put others lives at risk - are they selfish, ignorant or what? I'm sad that the people of the US have such a t**t as a president and will see a big death toll.  But mostly, I'm sad for the over-worked, stressed NHS workers who work so selflessly and who are so under-resourced. Yesterday it was anger at all these things - especially the idiots who won't do as they're told. But today it's sadness. 
",sadness,7,3,9,0.0193491131067276,0.0066320463083684444,0.9110234379768372,0.0011291545815765858,0.0009811718482524157,0.9998924136161804,False,False,True,"The text expresses sadness due to various global events including loss of life, disregard for safety by some individuals, dissatisfaction with political leadership, and sympathy towards healthcare workers.","```json
{""anger"": false, ""fear"": false, ""sadness"": true, ""reasoning"": ""The text expresses sadness due to various global events including loss of life, disregard for safety by some individuals, dissatisfaction with political leadership, and sympathy towards healthcare workers.""}
```"
